,movie_id,title,tags
79,10138,Iron Man 2,"with world awar dual life armor superhero iron man , billionair inventor toni stark face pressur govern , press public share technolog militari . unwil let go invent , stark , pepper pott jame 'rhodey ' rhode side , must forg new allianc – confront power enemi . malibu marvelcom superhero basedoncomicbook reveng aftercreditssting marvelcinematicunivers adventur action sciencefict robertdowneyjr . gwynethpaltrow doncheadl jonfavreau"
80,58595,Snow White and the Huntsman,"after evil queen marri king , perform violent coup king murder daughter , snow white , taken captiv . almost decad later , grown snow white still clutch queen . in order obtain immort , the evil queen need heart snow white . after snow escap castl , queen send huntsman find dark forest . queen magic fairytal immort forest decept woman eternalyouth snowwhit evilqueen evilstepmoth imprison sorceress adventur fantasi drama kristenstewart charlizetheron chrishemsworth rupertsand"
81,102651,Maleficent,"the untold stori disney 's icon villain 1959 classic 'sleep beauti ' . a beauti , pure-heart young woman , malefic idyl life grow peaceabl forest kingdom , one day invad armi threaten harmoni land . malefic rise land 's fiercest protector , ultim suffer ruthless betray – act begin turn heart stone . bent reveng , malefic face epic battl invad king 's successor , result , place curs upon newborn infant aurora . as child grow , malefic realiz aurora hold key peac kingdom - malefic 's true happi well . fairytal villain sleepingbeauti darkfantasi basedonfairytal adapt retel literaryadapt 3d fantasi adventur action famili romanc angelinajoli ellefan sharltocopley robertstromberg"
82,119450,Dawn of the Planet of the Apes,"a group scientist san francisco struggl stay aliv aftermath plagu wipe human , caesar tri maintain domin commun intellig ape . leader coloni post-apocalypt dystopia forest sequel wood ape scientist monkey medicalresearch animalattack plagu 3d sciencefict action drama thriller andyserki jasonclark garyoldman mattreev"
83,79698,The Lovers,"the lover epic romanc time travel adventur film . helm roland joffé stori ajey jhankar , film sweep tale imposs love set backdrop first anglo-maratha war across two time period contin centr around four charact — british offic 18th centuri coloni india , indian woman fall deepli love , american present-day marin biologist wife . [ ] action adventur sciencefict romanc joshhartnett simonekessel tamsinegerton rolandjoffé"
84,64686,47 Ronin,"base origin 1941 movi japan , ancient japan ’ endur tale , epic 3d fantasy-adventur 47 ronin born . keanu reev lead cast kai , outcast join oishi ( hiroyuki sanada ) , leader 47 outcast samurai . togeth seek vengeanc upon treacher overlord kill master banish kind . to restor honor homeland , warrior embark upon quest challeng seri trial would destroy ordinari warrior . japan suicid samurai basedontruestori samuraisword ronin shogun halfbre 3d drama action adventur fantasi keanureev hiroyukisanada koushibasaki carlrinsch"
85,100402,Captain America: The Winter Soldier,"after cataclysm event new york the aveng , steve roger , aka captain america live quietli washington , d.c. tri adjust modern world . but s.h.i.e.l.d . colleagu come attack , steve becom embroil web intrigu threaten put world risk . join forc black widow , captain america struggl expos ever-widen conspiraci fight profession assassin sent silenc everi turn . when full scope villain plot reveal , captain america black widow enlist help new alli , falcon . howev , soon find unexpect formid enemy—th winter soldier . washingtond.c . futur shield marvelcom superhero basedoncomicbook captainamerica aftercreditssting duringcreditssting marvelcinematicunivers 3d politicalthril action adventur sciencefict chrisevan samuell.jackson scarlettjohansson anthonyrusso joerusso"
86,10192,Shrek Forever After,"a bore domest shrek pact deal-mak rumpelstiltskin get back feel like real ogr , 's dupe sent twist version far far away—wher rumpelstiltskin king , ogr hunt , fiona never met—h set restor world reclaim true love . ogr 3d comedi adventur fantasi anim famili mikemy eddiemurphi camerondiaz mikemitchel"
87,158852,Tomorrowland,"bound share destini , bright , optimist teen burst scientif curios former boy-geniu inventor jade disillusion embark danger-fil mission unearth secret enigmat place somewher time space exist collect memori `` tomorrowland . '' inventor apocalyps destini imax dreamer futuristiccar futuristicc adventur famili mysteri sciencefict brittrobertson georgeclooney raffeycassidi bradbird"
88,177572,Big Hero 6,"the special bond develop plus-siz inflat robot baymax , prodigi hiro hamada , team group friend form band high-tech hero . brotherbrotherrelationship hero talent reveng bestfriend anotherdimens robot boygeniu hate aftercreditssting moraldilemma 3d teensuperhero deadbroth adventur famili anim action comedi scottadsit ryanpott danielhenney chriswilliam donhal"
89,82690,Wreck-It Ralph,"wreck-it ralph 9-foot-tal , 643-pound villain arcad video game name fix-it felix jr. , game 's titular hero fix build ralph destroy . want prove good guy villain , ralph escap game land hero 's duti , first-person shooter help game 's hero battl alien invad . he later enter sugar rush , kart race game set track made candi , cooki sweet . there , ralph meet vanellop von schweetz learn game face dire threat could affect entir arcad , one ralph may inadvert start . supportgroup productplac bulli race arcad medal selfesteem curios precociouschild aftercreditssting duringcreditssting firstpersonshoot glitch carefre videogam q * bert interruptedwed socialreject famili anim comedi adventur johnc.reilli sarahsilverman jackmcbray richmoor"
90,5255,The Polar Express,"when doubt young boy take extraordinari train ride north pole , embark journey self-discoveri show wonder life never fade believ . santaclau nerd faith gift bell beard northpol chute trestl ticket christma adventur anim famili fantasi tomhank michaeljet nonagay robertzemecki"
91,47933,Independence Day: Resurgence,"we alway knew come back . use recov alien technolog , nation earth collabor immens defens program protect planet . but noth prepar us alien ’ advanc unpreced forc . onli ingenu brave men women bring world back brink extinct . alternatehistori alieninvas action adventur sciencefict liamhemsworth jeffgoldblum billpullman rolandemmerich"
92,10191,How to Train Your Dragon,"as son vike leader cusp manhood , shi hiccup horrend haddock iii face rite passag : must kill dragon prove warrior mettl . but down fear dragon , realiz longer want destroy , instead befriend beast – name toothless – much chagrin warrior father fli blacksmith arena island night ship train villag forest vike friendship ignor flight nest dragon battl combat well warrior fantasi adventur anim famili jaybaruchel gerardbutl craigferguson chrissand deandebloi"
93,296,Terminator 3: Rise of the Machines,"it 's 10 year sinc john connor save earth judgment day , 's live radar , steer clear use anyth skynet trace . that , encount t-x , robot assassin order finish t-1000 start . good thing connor 's former nemesi , termin , back aid now-adult connor … like promis . savingtheworld artificialintellig manvsmachin cyborg killerrobot sunglass leatherjacket nanotechnolog rocketlaunch firemen veterinarian fireengin dystopia psychiatrist action thriller sciencefict arnoldschwarzenegg nickstahl clairedan jonathanmostow"
94,118340,Guardians of the Galaxy,"light year earth , 26 year abduct , peter quill find prime target manhunt discov orb want ronan accus . marvelcom spaceship space outerspac orphan adventur aftercreditssting duringcreditssting marvelcinematicunivers action sciencefict adventur chrispratt zoesaldana davebautista jamesgunn"
95,157336,Interstellar,interstellar chronicl adventur group explor make use newli discov wormhol surpass limit human space travel conquer vast distanc involv interstellar voyag . savingtheworld artificialintellig fathersonrelationship singlepar nasa expedit wormhol spacetravel famin blackhol dystopia raceagainsttim quantummechan spaceship space rescu familyrelationship farmhous robot astronaut scientist fatherdaughterrelationship singlefath farmer spacest imax astrophys zerograv courag timeparadox rel adventur drama sciencefict matthewmcconaughey jessicachastain annehathaway christophernolan
96,27205,Inception,"cobb , skill thief commit corpor espionag infiltr subconsci target offer chanc regain old life payment task consid imposs : `` incept '' , implant anoth person 's idea target 's subconsci . lossoflov dream kidnap sleep subconsci heist redempt femalehero action thriller sciencefict mysteri adventur leonardodicaprio josephgordon-levitt ellenpag christophernolan"
97,315011,Shin Godzilla,"from mind behind evangelion come hit larger life . when massiv , gill monster emerg deep tear citi , govern scrambl save citizen . a rag-tag team volunt cut web red tape uncov monster 's weak mysteri tie foreign superpow . but time side - greatest catastroph ever befal world evolv right eye . monster godzilla giantmonst destruct kaiju toyko action adventur drama horror sciencefict hirokihasegawa yutakatakenouchi satomiishihara hideakianno shinjihiguchi"
98,49051,The Hobbit: An Unexpected Journey,"bilbo baggin , hobbit enjoy quiet life , swept epic quest gandalf grey thirteen dwarv seek reclaim mountain home smaug , dragon . riddl elv dwarv orc middle-earth ( tolkien ) hobbit mountain wizard journey ring goblin courag giant tunnel undergroundlak buriedtreasur climbingatre invis ancient gnome adventur fantasi action ianmckellen martinfreeman richardarmitag peterjackson"
99,9799,The Fast and the Furious,"domen toretto lo angel street racer suspect mastermind seri big-rig hijack . when undercov cop brian o'conn infiltr toretto 's iconoclast crew , fall toretto 's sister must choos side : gang lapd . streetgang carrac undercov auto-tun losangel car automobilerac aftercreditssting duringcreditssting action crime thriller paulwalk vindiesel michellerodriguez robcohen"
